88624,Black Mountain Lake,HIN,RGN,1068,"1"""
29224,Black Squirrel Creek,PUE,ARD,1500,"1"""
60208,Blackrock Lake,ARA,CCF,500,"8"""
60208,Blackrock Lake,ARA,RSF,1500,"1.5"""
89395,Blanca Vista Park Pond,ALA,CCF,500,"8"""
89395,Blanca Vista Park Pond,ALA,LMB,500,"1.5"""
89395,Blanca Vista Park Pond,ALA,RBT,1517,"10"""
54031,Blue Heron Lake,JEF,BGL,1434,"2"""
54031,Blue Heron Lake,JEF,CCF,725,"8"""
54031,Blue Heron Lake,JEF,SAG,1000,"1.2"""
72971,Blue Heron Pond Northeast,FRE,BGL,1200,"2"""
72971,Blue Heron Pond Northeast,FRE,CCF,1200,"8"""
72971,Blue Heron Pond Northeast,FRE,LMB,550,"1.5"""
79408,Blue Heron Pond Southwest,FRE,BGL,1000,"2"""
79408,Blue Heron Pond Southwest,FRE,CCF,1000,"8"""
79408,Blue Heron Pond Southwest,FRE,LMB,500,"1.5"""
80200,Blue Lake,LAK,GBN,2000,"1"""
80212,Blue Lake,HUE,RBT,3000,"10"""
80212,Blue Lake,HUE,RBT,2800,"10"""
88698,Blue Lake,CON,RGN,3185,"1"""
82610,Blue Lake Lower,HUE,RBT,1200,"10"""
88737,Blue Lake Lower,OUR,CR1,1500,"1"""
88725,Blue Lake Middle,OUR,CR1,400,"1"""
88713,Blue Lake Upper,OUR,CR1,600,"1"""
88749,Blue Mesa Reservoir,GUN,KOK,300000,"2"""
88749,Blue Mesa Reservoir,GUN,RBM,57500,"10"""
88749,Blue Mesa Reservoir,GUN,RBM,57500,"10"""
19237,Blue River #1,GRA,HXH,100000,"3"""
19249,Blue River #2,SUM,HXH,50000,"3"""
19251,Blue River #3,SUM,HXG,30000,"2"""
19251,Blue River #3,SUM,RBT,2000,"10"""
52489,Boedecker Reservoir,LAR,BCR,10000,"2"""
52489,Boedecker Reservoir,LAR,CCF,8027,"3"""
52489,Boedecker Reservoir,LAR,SAG,10000,"1.2"""
52489,Boedecker Reservoir,LAR,WAL,300000,"0.2"""
65373,Bonham Reservoir,MES,GRA,10000,"1"""
88763,Bonita Reservoir,DEL,CR1,3000,"1"""
80224,Boss Lake Reservoir,CHA,GBN,4000,"1"""
54089,Boulder City Reservoir,BOU,BCR,7500,"2"""
54089,Boulder City Reservoir,BOU,CCF,7500,"3"""
54089,Boulder City Reservoir,BOU,WAL,5978,"1.2"""
61262,Boulder County Fairgrounds,BOU,CCF,800,"8"""
11021,"Boulder Creek, Middle #2",BOU,KOK,50000,"2"""
60739,Boulder Kids Pond,BOU,RBT,1500,"10"""
52356,Boulder Ponds,BOU,LMB,500,"1.5"""
53518,Boxelder Lake #3,LAR,RBT,9000,"10"""
52491,Boyd Lake,LAR,BCR,35560,"2"""
52491,Boyd Lake,LAR,BGL,26929,"1.5"""
52491,Boyd Lake,LAR,CCF,10886,"3"""
52491,Boyd Lake,LAR,RBT,5000,"10"""
52491,Boyd Lake,LAR,RBT,16000,"10"""
52491,Boyd Lake,LAR,SAG,2000000,"0.2"""
52491,Boyd Lake,LAR,SAG,14000,"1.2"""
52491,Boyd Lake,LAR,TGM,500,"7"""
52491,Boyd Lake,LAR,WAL,76000,"1.2"""
72227,Breckenridge Reservoir,SUM,RBT,1000,"10"""
70441,Breeze Pond,GRA,RBT,1500,"10"""
54107,Brighton City Park Lake,ADA,CCF,325,"8"""
54107,Brighton City Park Lake,ADA,LMB,500,"1.5"""
54107,Brighton City Park Lake,ADA,RBT,2000,"10"""
26385,Brittle Silver Basin Ponds,GUN,BOR,5000,"1"""
88799,Brown Lake Lower,HIN,HXH,8000,"4"""
88802,Brown Lake Upper,HIN,BRK,8000,"3"""
88802,Brown Lake Upper,HIN,HXH,16500,"3"""
80248,Brush Creek Lake Upper,CUS,GBN,3000,"1"""
79409,Brush Hollow Reservoir,FRE,BGL,7800,"2"""
79409,Brush Hollow Reservoir,FRE,CCF,8750,"8"""
79409,Brush Hollow Reservoir,FRE,LMB,5000,"1.5"""
79409,Brush Hollow Reservoir,FRE,RBT,14000,"10"""
79409,Brush Hollow Reservoir,FRE,RBT,6000,"10"""
79409,Brush Hollow Reservoir,FRE,WAL,36000,"1.2"""
80250,Buckeye Lake,LAK,GBN,200,"1"""
88826,Buckhorn Lake Big,MON,RBT,7500,"3"""
88826,Buckhorn Lake Big,MON,RBT,1500,"10"""
81492,Buena Vista Kids Pond,CHA,RBT,1300,"10"""
33756,Buffalo Creek,PRO,ARD,1500,"1"""
25975,Burgess Creek,ROU,WXT,2500,"3"""
18885,Burke Pond,GRA,CR1,300,"3"""
80262,Bushnell Lake Lower,FRE,GBN,400,"1"""
80274,Bushnell Lake Upper,FRE,GBN,800,"1"""
54166,Button Rock Reservoir,BOU,RBT,80000,"4"""
88876,Butts Lake,DEL,CR1,2000,"1"""
65676,Camp Hale Pond,EAG,RBT,500,"10"""
69528,Cap K Ranch Pond #1,EAG,LXB,200,"3"""
69529,Cap K Ranch Pond #2,EAG,LXB,200,"3"""
69530,Cap K Ranch Pond #3,EAG,LXB,400,"3"""
69531,Cap K Ranch Pond #4,EAG,LXB,200,"3"""
54255,Carter Reservoir,LAR,RBT,50000,"4"""
54255,Carter Reservoir,LAR,RBT,15000,"10"""
38819,Cascade Creek #1,LAP,CR1,1000,"1"""
65723,Casey Pond,ROU,RBT,1400,"10"""
88915,Castelleia Lake,LAP,WXT,322,"1"""
93536,Castelleia Lake East,LAP,WXT,159,"1"""
88903,Castle Lake Lower,GUN,GOL,400,"1"""
65721,Catamount Lake,ROU,HXH,9000,"12"""
81707,Catamount Reservoir North,TEL,BRK,15000,"2"""
81707,Catamount Reservoir North,TEL,GRA,3000,"1"""
81707,Catamount Reservoir North,TEL,LOC,4000,"3"""
81707,Catamount Reservoir North,TEL,LXB,7000,"3"""
81707,Catamount Reservoir North,TEL,SPL,5000,"3"""
82002,Catamount Reservoir South,TEL,RBT,8000,"10"""
88941,Cedar Mesa Reservoir,DEL,CR1,2000,"1"""
52925,Centennial Lake,WEL,BCR,2000,"2"""
52925,Centennial Lake,WEL,BGL,1800,"2"""
52925,Centennial Lake,WEL,CCF,1000,"3"""
52925,Centennial Lake,WEL,RBT,4500,"10"""
57100,Centennial Park Lake,ARA,CCF,1605,"8"""
57100,Centennial Park Lake,ARA,RBT,9000,"10"""
57100,Centennial Park Lake,ARA,SAG,2200,"1.2"""
91342,Cerro Summit Reservoir,MON,CR1,1000,"4"""
91342,Cerro Summit Reservoir,MON,LXB,500,"5"""
88977,Chair Mountain Lake,GUN,CR1,500,"1"""
29341,Chalk Creek,CHA,GBN,2000,"1"""
81909,Chalk Creek Lake,CHA,RBT,4900,"10"""
54281,Chambers Lake,LAR,KOK,21332,"2"""
54281,Chambers Lake,LAR,RBT,18000,"10"""
65789,Chapman Dam,PIT,HXH,2000,"10"""
65791,Chapman Lake,PIT,CR1,2300,"3"""
65804,Chapman Reservoir,RBL,CR1,1500,"2"""
65804,Chapman Reservoir,RBL,RBT,2000,"3"""
65804,Chapman Reservoir,RBL,RBT,2500,"10"""
52578,Chartiers Pond,MOR,BCR,3000,"2"""
52578,Chartiers Pond,MOR,CCF,1800,"8"""
52578,Chartiers Pond,MOR,LMB,44600,"0.2"""
52578,Chartiers Pond,MOR,LMB,2000,"1.5"""
52578,Chartiers Pond,MOR,SAG,16000,"1.2"""
52578,Chartiers Pond,MOR,WAL,100000,"0.2"""
60284,Chatfield Pond #1,JEF,RBT,2000,"10"""
54306,Chatfield Reservoir,JEF,CCF,14640,"3"""
54306,Chatfield Reservoir,JEF,RBT,25810,"10"""
54306,Chatfield Reservoir,JEF,WAL,14000,"1.2"""
52580,Cherry Creek Reservoir,ARA,BCR,5659,"2"""
52580,Cherry Creek Reservoir,ARA,CCF,11640,"3"""
52580,Cherry Creek Reservoir,ARA,RBT,23510,"10"""
52580,Cherry Creek Reservoir,ARA,SXW,10000,"1.2"""
52580,Cherry Creek Reservoir,ARA,WAL,4000000,"0.2"""
52580,Cherry Creek Reservoir,ARA,WAL,15000,"1.2"""
52308,Cherry Knolls Pond,ARA,BGL,934,"2"""
52308,Cherry Knolls Pond,ARA,CCF,200,"8"""
52308,Cherry Knolls Pond,ARA,LMB,150,"1.5"""
10506,Chicago Creek #1,CLE,HXG,3000,"5"""
10518,"Chicago Creek, West Fork",CLE,spohnj,HXG,3000
88991,Chipeta Lake,MON,LMB,2000,"1.5"""
88991,Chipeta Lake,MON,RBT,6000,"10"""
24527,Chipeta Park Pond,BOU,RBT,250,"10"""
24527,Chipeta Park Pond,BOU,RBT,250,"10"""
89006,Chopper Lake,SNJ,WXT,90,"1"""
68444,Circle Park Pond,RBL,HXH,500,"10"""
57946,City Park Lake,DEN,BGL,1934,"2"""
57946,City Park Lake,DEN,CCF,1375,"8"""
57946,City Park Lake,DEN,LMB,1000,"1.5"""
57946,City Park Lake,DEN,RBT,2000,"10"""
52822,Civic Center Park Lake,ADA,BGL,1434,"2"""
52822,Civic Center Park Lake,ADA,CCF,425,"8"""
81529,Clay Creek Pond,PRO,BGL,400,"2"""
81529,Clay Creek Pond,PRO,CCF,200,"8"""
81529,Clay Creek Pond,PRO,LMB,250,"1.5"""
81529,Clay Creek Pond,PRO,RBT,500,"10"""
81529,Clay Creek Pond,PRO,RBT,500,"10"""
10532,Clear Creek #1,CLE,HXG,10000,"5"""
14768,Clear Creek #4B,JEF,HXG,10000,"5"""
18976,Clear Creek #4C,CLE,RBT,500,"10"""
81719,Clear Creek Reservoir,CHA,LOC,9200,"3"""
81719,Clear Creek Reservoir,CHA,LOC,23800,"3"""
81719,Clear Creek Reservoir,CHA,LXB,50000,"1"""
81719,Clear Creek Reservoir,CHA,RBM,7300,"10"""
81719,Clear Creek Reservoir,CHA,RBT,27000,"10"""
81719,Clear Creek Reservoir,CHA,TGM,4000,"7"""
10582,"Clear Creek, West Fork",CLE,BAC,6000,"1"""
54407,Clear Lake,CLE,HXH,3900,"10"""
89056,Clear Lake,SNJ,WXT,3000,"1"""
88535,Clear Lake #2 - Beefpasture,GUN,CR1,1000,"2"""
60418,Clearwater Pond - Belly Boat,BOU,CCF,130,"8"""
60418,Clearwater Pond - Belly Boat,BOU,RBT,500,"10"""
60418,Clearwater Pond - Belly Boat,BOU,TGM,15,"7"""
54419,Cliff Lake,JAC,LXB,250,"3"""
65880,Cliff Lake,RBL,RBT,200,"10"""
93738,Cliff Lake,CON,RGN,496,"1"""
88890,Cobbett Lake,DEL,RBT,6000,"10"""
39188,Cochetopa Creek #1,GUN,RBT,2100,"10"""
39203,Cochetopa Creek #3,SAG,CR1,2000,"1"""
84115,Cogswell Pond #1,RBL,NAN,300,"1"""
73469,Cold Springs Pond,GAR,RBT,200,"10"""
89068,Cole Reservoir #1,DEL,CR1,500,"1"""
80945,Colony Lake North #1,CUS,GBN,500,"1"""
80969,Colony Lake North #3,CUS,GBN,500,"1"""
80971,Colony Lake North #4,CUS,GBN,250,"1"""
80983,Colony Lake North #5,CUS,GBN,300,"1"""
80301,"Colony Lake South, Lower",CUS,GBN,500,"1"""
80298,"Colony Lake South, Upper",CUS,GBN,1000,"1"""
24733,Colorado River #11,GRA,HXH,100000,"1"""
19617,Colorado River #2,MES,BYT,2500,"10"""
19629,Colorado River #3,GAR,HHN,60000,"3"""
19629,Colorado River #3,GAR,SRN,10000,"6"""
21286,Colorado River #8,GRA,HXG,150000,"1"""
21298,Colorado River #9,GRA,HXG,150000,"1"""
80307,Columbia Reservoir,PAR,HXG,1000,"10"""
89070,Columbine Lake,LAP,WXT,98,"1"""
89082,Columbine Lake,SNJ,WXT,485,"1"""
94348,Columbine Ponds,MON,RBT,6000,"10"""
80313,Comanche Lake,CUS,GBN,3000,"1"""
54448,Community College Pond,ADA,CCF,325,"8"""
39253,Conejos River #3,CON,LOC,8562,"3"""
97736,Confluence Lake,DEL,RBT,4000,"10"""
97736,Confluence Lake,DEL,RBT,4000,"12"""
89107,Continental Reservoir,HIN,RXN,40000,"4"""
89107,Continental Reservoir,HIN,SPL,4000,"4"""
72138,Copper Mountain Ponds,SUM,RBT,1200,"10"""
19615,Cormorant Pond,WEL,,,
89284,Crawford Reservoir,DEL,BCR,9877,"2"""
89284,Crawford Reservoir,DEL,CCF,1500,"8"""
89284,Crawford Reservoir,DEL,LMB,45000,"0.5"""
89284,Crawford Reservoir,DEL,LMB,19000,"1.5"""
89284,Crawford Reservoir,DEL,RBM,4000,"10"""
89284,Crawford Reservoir,DEL,RBT,5000,"10"""
54558,Creedmore Lakes,LAR,LXB,1000,"3"""
54558,Creedmore Lakes,LAR,RBT,1500,"10"""
60640,Croke Lake,ADA,BGL,934,"2"""
60640,Croke Lake,ADA,CCF,425,"8"""
60640,Croke Lake,ADA,LMB,750,"1.5"""
29543,Crooked Creek,PAR,NAN,500,"1"""
66111,Crosho Lake,RBL,CR1,4000,"3"""
57833,Crown Hill Lake,JEF,CCF,2650,"8"""
57833,Crown Hill Lake,JEF,SAG,2000,"1.2"""
81745,Crystal Creek Reservoir,ELP,LOC,4000,"5"""
81745,Crystal Creek Reservoir,ELP,RXN,15000,"10"""
81745,Crystal Creek Reservoir,ELP,RXN,9000,"10"""
89335,Crystal Lake,MIN,RGN,189,"1"""
93928,Crystal Lake,SNJ,WXT,350,"1"""
95629,Crystal Lake,OUR,CR1,3000,"2"""
89347,Crystal Lake Lower,RGR,BRK,1000,"3"""
80351,Crystal Lake Upper,CHA,GBN,800,"1"""
89359,Crystal Lake Upper,RGR,BRK,850,"3"""
81757,Crystal Lakes,LAK,GBN,2000,"1"""
81757,Crystal Lakes,LAK,LXB,700,"3"""
81757,Crystal Lakes,LAK,RBM,3200,"10"""
94146,Crystal Reservoir,MON,HXG,30000,"3"""
19871,Crystal River #2,PIT,HXG,10000,"5"""
19871,Crystal River #2,PIT,HXG,2500,"10"""
82393,Daigre Reservoir,HUE,BGL,500,"2"""
82393,Daigre Reservoir,HUE,LMB,1000,"1.5"""
82393,Daigre Reservoir,HUE,RBT,1800,"10"""
82393,Daigre Reservoir,HUE,RBT,3000,"10"""
82393,Daigre Reservoir,HUE,TGM,200,"7"""
61294,Dakota Pond,JEF,LMB,50,"1.5"""
93039,Davis Pond #1,JEF,RBT,4000,"10"""
52961,Davis Pond #2,JEF,RBT,4000,"10"""
52961,Davis Pond #2,JEF,RBT,100,"10"""
80363,Deckers Lake,LAK,GBN,1400,1·
19922,Deep Creek,EAG,CR1,5000,"1.5"""
89436,Deep Creek Lake #2 North,GUN,CR1,750,"1"""
66200,Deep Lake,GAR,RBT,3000,"10"""
89462,Deep Slough Lake,DEL,LXB,1500,"3"""
97609,Deer Lake#2,HIN,RBT,800,"10"""
97623,Deer lake#3,HIN,RBT,400,"10"""
97611,Deer lake #4,HIN,RBT,800,"10"""
54596,Delaney Butte East,JAC,LOC,7500,"3"""
54596,Delaney Butte East,JAC,RBT,20000,"5"""
54609,Delaney Butte North,JAC,lOC,40000,"3"""
54609,Delaney Butte North,JAC,RBT,6000,"5"""
54611,Delaney Butte South,JAC,LOC,5000,"3"""
54611,Delaney Butte South,JAC,RBT,15000,"5"""
54611,Delaney Butte South,JAC,SRN,15000,"5"""
89525,Denny Lake,MTZ,BGL,4000,"2"""
89525,Denny Lake,MTZ,LMB,500,"1.5"""
54615,DePoorter lake,SED,BGL,10000,"2"""
54615,DePoorter Lake,SED,CCF,5900,"8"""
54615,DePoorter lake,SED,HGC,300,"4"""
54615,DePoorter Lake,SED,LMB,5459,"1.5"""
19984,"Derby Creek, Middle Fork",GAR,CR1,4000,"1.5"""
81769,Deweese Reservoir,CUS,RBT,13500,"10"""
81769,Deweese Reservoir,CUS,RBT,13500,"10"""
81769,Deweese Reservoir,CUS,TGM,1500,"7"""
25848,"Dickson Creek, West",EAG,CR1,1000,"1.5"""
66274,Dillon Reservoir,SUM,HHN,10000,"10"""
66274,Dillon Reservoir,SUM,RBT,300000,"3"""
66274,Dillon Reservoir,SUM,RBT,26000,"10"""
66262,Dillon Reservoir (Old),SUM,CR1,2000,"3"""
66298,Dinkle Lake,PIT,RBT,1000,"10"""
29992,Dipper Drive Pond,MOF,NAN,200,"1"""
81149,Divide Lake,LAK,GBN,250,"1"""
89587,Divide Lake,HIN,WXT,585,"1"""
57275,Dixon Reservoir,LAR,BCR,2500,"2"""
57275,Dixon Reservoir,LAR,CCF,2000,"8"""
57275,Dixon Reservoir,LAR,LMB,3000,"1.5"""
57275,Dixon Reservoir,LAR,RSF,3500,"1.5"""
20232,Dolan Gulch,GAR,HOF,30,"10"""
89614,Dollar Lake,HIN,WXT,95,"1"""
48167,Dolores River #3A,SNM,BHS,5000,"8"""
48179,Dolores River #3B,DOL,RBT,800,"10"""
39796,Dolores River #4,MTZ,KOK,300000,"2"""
39796,Dolores River #4,MTZ,LOC,12843,"3"""
39796,Dolores River #4,MTZ,RBT,1500,"10"""
47072,Dolores River #5,MTZ,RBT,600,"10"""
39809,"Dolores River, West Fork",MTZ,GRR,15000,"2"""
39809,"Dolores River, West Fork",MTZ,RBT,500,"10"""
89640,Dome Lake Upper,SAG,LXB,2500,"3"""
89640,Dome Lake Upper,SAG,RBT,6000,"10"""
89664,Donut Lake,SNJ,WXT,50,"1"""
52517,Doty Park Pond,MOR,BGL,2000,"2"""
52517,Doty Park Pond,MOR,CCF,3900,"8"""
52517,Doty Park Pond,MOR,HGC,100,"4"""
52517,Doty Park Pond,MOR,LMB,4500,"1.5"""
58695,Douglass Reservoir,LAR,CCF,10000,"3"""
58695,Douglass Reservoir,LAR,LMB,150000,"0.2"""
58695,Douglass Reservoir,LAR,LMB,9372,"1.5"""
58695,Douglass Reservoir,LAR,RBT,15000,"10"""
58695,Douglass Reservoir,LAR,SGR,20000,"1.2"""
58695,Douglass Reservoir,LAR,SXW,5000,"1.2"""
54673,Dowdy Lake,LAR,CBF,178,"18"""
54673,Dowdy Lake,LAR,LOC,7000,"3"""
54673,Dowdy Lake,LAR,RBT,10000,"5"""
